"key","Genres","IMDbRating","IMDbVotes","MovieDirector","MoviePoster","MoviePosterSrc","MovieTitle","ReleasedYear","Runtime","Seeds","URL","UploadedTime","Uploader","YTSLikes"
"","Action / Romance","4.8","1861","A.J. Edwards","
            ","https://img.yts.mx/assets/images/movies/first_love_2022/medium-cover.jpg","First Love","2022","1hr35min","null","https://yts.mx/movies/first-love-2022","June 17, 2022 at 07:47 AM","FREEMAN","13"
"","Action / Drama / Romance","2.7","25309","Tomasz Mandes","
            ","https://img.yts.mx/assets/images/movies/365_days_this_day_2022/medium-cover.jpg","365 Days: This Day","2022 ","1hr51min","100+","https://yts.mx/movies/365-days-this-day-2022","January 02, 2023 at 04:00 PM","FREEMAN","87"
"","Comedy / Horror / Mystery / Thriller","6.2","79572","Halina Reijn","
            ","https://img.yts.mx/assets/images/movies/bodies_bodies_bodies_2022/medium-cover.jpg","Bodies Bodies Bodies","2022","1hr33min","null","https://yts.mx/movies/bodies-bodies-bodies-2022","October 07, 2022 at 07:06 PM","FREEMAN","74"
"","Action / Horror / Mystery / Thriller","6.5","195550","Ti West","
            ","https://img.yts.mx/assets/images/movies/x_2022/medium-cover.jpg","X","2022","1hr46min","100+","https://yts.mx/movies/x-2022","May 20, 2022 at 05:16 AM","FREEMAN","231"
"","Action / Adventure / Comedy / Family / Horror / Romance / Sci-Fi / Thriller","5.8","6772","Lev L. Spiro","
            ","https://img.yts.mx/assets/images/movies/minutemen_2008/medium-cover.jpg","Minutemen","2008","1hr38min","null","https://yts.mx/movies/minutemen-2008","August 18, 2019 at 07:24 AM","FREEMAN","16"
"","Action / Adventure / Animation / Comedy / Drama / Family / Fantasy","6.2","21447","Lev L. Spiro","
            ","https://img.yts.mx/assets/images/movies/wizards_of_waverly_place_the_movie_2009/medium-cover.jpg","Wizards of Waverly Place: The Movie","2009","1hr34min","null","https://yts.mx/movies/wizards-of-waverly-place-the-movie-2009","May 04, 2020 at 11:33 AM","FREEMAN","34"
"","Action / Drama","5.3","412","Rajeev Dassani","
            ","https://img.yts.mx/assets/images/movies/watercolor_postcards_2013/medium-cover.jpg","Watercolor Postcards","2013","1hr55min","null","https://yts.mx/movies/watercolor-postcards-2013","null","OTTO","12"
"","Crime / Drama / Thriller","5.2","2709","Alison Locke","
            ","https://img.yts.mx/assets/images/movies/the_apology_2022/medium-cover.jpg","The Apology","2022","1hr32min","null","https://yts.mx/movies/the-apology-2022","March 22, 2023 at 02:47 PM","FREEMAN","9"
"","Comedy / Horror","6.3","1409","Chris 'Casper' Kelly","
            ","https://img.yts.mx/assets/images/movies/the_fire_place_2022/medium-cover.jpg","Adult Swim Yule Log","2022","1hr31min","null","https://yts.mx/movies/adult-swim-yule-log-2022","December 14, 2022 at 11:31 AM","FREEMAN","5"
"","Action / Adventure / Drama / Family / Fantasy / Horror / Mystery / Thriller","5.3","24518","Brian De Palma","
            ","https://img.yts.mx/assets/images/movies/passion_2012/medium-cover.jpg","Passion","2012","1hr42min","null","https://yts.mx/movies/passion-2012","June 14, 2019 at 12:54 AM","FREEMAN","28"
"","Action / Animation / Family / Sci-Fi","5.8","1109","Andrew Tan","
            ","https://img.yts.mx/assets/images/movies/barbie_star_light_adventure_2016/medium-cover.jpg","Barbie: Star Light Adventure","2016","1hr19min","null","https://yts.mx/movies/barbie-star-light-adventure-2016","September 08, 2016 at 04:11 AM","FREEMAN","50"
"","Horror / Mystery","4.7","3128","Edmund Purdom","
            ","https://img.yts.mx/assets/images/movies/dont_open_till_christmas_1984/medium-cover.jpg","Don't Open Till Christmas","1984","1hr26min","null","https://yts.mx/movies/dont-open-till-christmas-1984","November 30, 2022 at 08:36 PM","FREEMAN","4"
"","Action / Crime / Mystery / Thriller","5.8","2039","Amy Rice","
            ","https://img.yts.mx/assets/images/movies/the_independent_2022/medium-cover.jpg","The Independent","2022","1hr44min","null","https://yts.mx/movies/the-independent-2022","October 22, 2024 at 03:46 AM","FREEMAN","25"
"","Action / Adventure / Horror / Thriller","3.4","541","Chris Johnston","
            ","https://img.yts.mx/assets/images/movies/hex_2022/medium-cover.jpg","Hex","2022","1hr28min","null","https://yts.mx/movies/hex-2022","November 02, 2022 at 11:22 PM","FREEMAN","21"
"","Action / Horror","4.0","248","Lukas Hassel","
            ","https://img.yts.mx/assets/images/movies/grave_intentions_2021/medium-cover.jpg","Grave Intentions","2021","1hr27min","null","https://yts.mx/movies/grave-intentions-2021","October 18, 2021 at 07:27 PM","FREEMAN","6"
"","Action / Animation / Drama / Fantasy / Sci-Fi / War","6.6","367","Kou Matsuo","
            ","https://img.yts.mx/assets/images/movies/mobile_suit_gundam_thunderbolt_bandit_flower_2017/medium-cover.jpg","Mobile Suit Gundam Thunderbolt: Bandit Flower","2017 ","1hr30min","null","https://yts.mx/movies/mobile-suit-gundam-thunderbolt-bandit-flower-2017","January 13, 2020 at 10:02 PM","FREEMAN","21"
"","Action / Crime / Drama / Horror / Thriller","4.4","3681","Wes Miller","
            ","https://img.yts.mx/assets/images/movies/river_runs_red_2018/medium-cover.jpg","River Runs Red","2018","1hr34min","null","https://yts.mx/movies/river-runs-red-2018","December 05, 2018 at 06:39 PM","FREEMAN","42"
"","Action / Crime / Drama / Romance / Thriller","7.2","122016","Martin Scorsese","
            ","https://img.yts.mx/assets/images/movies/Mean_Streets_1973/medium-cover.jpg","Mean Streets","1973","1hr52min","null","https://yts.mx/movies/mean-streets-1973","November 01, 2024 at 04:53 PM","OTTO","79"
"","Action / Crime / Thriller","5.0","9630","Nick Stagliano","
            ","https://img.yts.mx/assets/images/movies/the_virtuoso_2021/medium-cover.jpg","The Virtuoso","2021","1hr49min","null","https://yts.mx/movies/the-virtuoso-2021","April 23, 2021 at 08:34 AM","FREEMAN","74"
"","Action / Comedy / Crime / Drama / Thriller","5.3","39934","Ron Shelton","
            ","https://img.yts.mx/assets/images/movies/hollywood_homicide_2003/medium-cover.jpg","Hollywood Homicide","2003","1hr55min","null","https://yts.mx/movies/hollywood-homicide-2003","May 07, 2020 at 02:07 AM","FREEMAN","21"
"","Action / Horror / Mystery / Thriller","6.3","145361","Michael Chaves","
            ","https://img.yts.mx/assets/images/movies/the_conjuring_the_devil_made_me_do_it_2021/medium-cover.jpg","The Conjuring: The Devil Made Me Do It","2021","1hr51min","100+","https://yts.mx/movies/the-conjuring-the-devil-made-me-do-it-2021","August 13, 2021 at 07:02 PM","FREEMAN","466"
"","Action / Drama / History / Romance / Western","6.7","16193","D.J. Caruso","
            ","https://img.yts.mx/assets/images/movies/redeeming_love_2022/medium-cover.jpg","Redeeming Love","2022","2hr14min","null","https://yts.mx/movies/redeeming-love-2022","February 27, 2022 at 06:02 PM","FREEMAN","78"
"","Action / Adventure / Animation / Comedy / Drama / Family / Fantasy / Romance / Thriller","6.3","7414","Victor Gonzalez","
            ","https://img.yts.mx/assets/images/movies/the_wizards_return_alex_vs_alex_2013/medium-cover.jpg","The Wizards Return: Alex vs. Alex","2013","12hr58min","null","https://yts.mx/movies/the-wizards-return-alex-vs-alex-2013","February 28, 2020 at 09:41 PM","FREEMAN","25"
"","Action / Comedy / Horror","5.0","1591","Martin Owen","
            ","https://img.yts.mx/assets/images/movies/the_loneliest_boy_in_the_world_2022/medium-cover.jpg","The Loneliest Boy in the World","2022","1hr30min","null","https://yts.mx/movies/the-loneliest-boy-in-the-world-2022","December 23, 2022 at 07:48 PM","FREEMAN","15"
"","Action / Comedy / Family","5.3","3110","Stuart Gillard","
            ","https://img.yts.mx/assets/images/movies/hatching_pete_2009/medium-cover.jpg","Hatching Pete","2009","1hr29min","null","https://yts.mx/movies/hatching-pete-2009","October 06, 2020 at 07:20 AM","FREEMAN","3"
"","Action / Comedy / Drama / Family / Music / Musical","6.9","21196","Patricia Riggen","
            ","https://img.yts.mx/assets/images/movies/lemonade_mouth_2011/medium-cover.jpg","Lemonade Mouth","2011","1hr53min","null","https://yts.mx/movies/lemonade-mouth-2011","December 02, 2020 at 07:41 PM","FREEMAN","12"
"","Action / Comedy / Crime / Mystery","6.4","24457","Greg Mottola","
            ","https://img.yts.mx/assets/images/movies/confess_fletch_2022/medium-cover.jpg","Confess, Fletch","2022","1hr38min","null","https://yts.mx/movies/confess-fletch-2022","April 02, 2023 at 04:40 PM","FREEMAN","43"
"","Drama / History / Romance","6.2","9248","Benoît Jacquot","
            ","https://img.yts.mx/assets/images/movies/farewell_my_queen_2012/medium-cover.jpg","Farewell, My Queen","2012 ","1hr39min","null","https://yts.mx/movies/farewell-my-queen-2012","March 06, 2022 at 03:13 PM","FREEMAN","6"
"","Action / Comedy / Drama / Family / Romance","6.3","14031","Jeffrey Hornaday","
            ","https://img.yts.mx/assets/images/movies/geek_charming_2011/medium-cover.jpg","Geek Charming","2011","1hr37min","null","https://yts.mx/movies/geek-charming-2011","July 12, 2020 at 12:36 PM","FREEMAN","20"
"","Action / Comedy / Drama / Family / Music / Musical / Romance","4.7","7683","Michael Lembeck","
            ","https://img.yts.mx/assets/images/movies/sharpays_fabulous_adventure_2011/medium-cover.jpg","Sharpay's Fabulous Adventure","2011","1hr29min","null","https://yts.mx/movies/sharpays-fabulous-adventure-2011","April 30, 2020 at 02:22 AM","FREEMAN","10"
"","Action / Crime / Drama / Mystery / Thriller","4.8","9142","Millicent Shelton","
            ","https://img.yts.mx/assets/images/movies/end_of_the_road_2022/medium-cover.jpg","End of the Road","2022","1hr31min","null","https://yts.mx/movies/end-of-the-road-2022","January 25, 2023 at 08:19 PM","FREEMAN","20"
"","Action / Drama / Thriller / Western","5.2","7492","Michael Polish","
            ","https://img.yts.mx/assets/images/movies/terror_on_the_prairie_2022/medium-cover.jpg","Terror on the Prairie","2022","1hr47min","null","https://yts.mx/movies/terror-on-the-prairie-2022","October 19, 2022 at 04:07 PM","FREEMAN","74"
"","Biography / Documentary","6.9","989","Jeff Malmberg","
            ","https://img.yts.mx/assets/images/movies/mickey_the_story_of_a_mouse_2022/medium-cover.jpg","Mickey: The Story of a Mouse","2022","1hr29min","null","https://yts.mx/movies/mickey-the-story-of-a-mouse-2022","November 19, 2022 at 02:15 AM","FREEMAN","8"
"","Action / Comedy / Drama / Music","6.4","2259","Nick Moorcroft","
            ","https://img.yts.mx/assets/images/movies/fishermans_friends_one_and_all_2022/medium-cover.jpg","Fisherman's Friends: One and All","2022","1hr51min","null","https://yts.mx/movies/fishermans-friends-one-and-all-2022","November 05, 2022 at 01:07 AM","FREEMAN","7"
"","Action / Drama / History / War","6.4","26804","Joseph Ruben","
            ","https://img.yts.mx/assets/images/movies/the_ottoman_lieutenant_2017/medium-cover.jpg","The Ottoman Lieutenant","2017","1hr46min","null","https://yts.mx/movies/the-ottoman-lieutenant-2017","August 11, 2017 at 04:03 PM","FREEMAN","97"
"","Action / Drama","8.2","737324","Joseph Kosinski","
            ","https://img.yts.mx/assets/images/movies/top_gun_maverick_2022/medium-cover.jpg","Top Gun: Maverick","2022","2hr10min","100+","https://yts.mx/movies/top-gun-maverick-2022","October 14, 2022 at 06:08 AM","FREEMAN","591"
"","Action / Crime / Drama / Thriller","8.3","736849","Michael Mann","
            ","https://img.yts.mx/assets/images/movies/Heat_1995/medium-cover.jpg","Heat","1995","2hr50min","100+","https://yts.mx/movies/heat-1995","May 15, 2022 at 06:46 PM","OTTO","338"
"","Action / Comedy / Drama / Romance","5.4","705","Claudio Norza","
            ","https://img.yts.mx/assets/images/movies/forever_out_of_my_league_2021/medium-cover.jpg","Sempre più bello","2021 ","1hr45min","null","https://yts.mx/movies/sempre-piu-bello-2021","April 03, 2022 at 06:17 AM","FREEMAN","2"
"","Action / Drama / Family / Fantasy","6.9","4342","Francesco Amato","
            ","https://img.yts.mx/assets/images/movies/18_presents_2020/medium-cover.jpg","18 Presents","2020 ","1hr54min","null","https://yts.mx/movies/18-presents-2020","September 11, 2022 at 04:26 PM","FREEMAN","12"
"","Action / Comedy","5.2","7680","Michael Duggan","
            ","https://img.yts.mx/assets/images/movies/the_fk_it_list_2020/medium-cover.jpg","The F**k-It List","2020","1hr43min","null","https://yts.mx/movies/the-fk-it-list-2020","July 02, 2020 at 08:25 PM","FREEMAN","9"
"","Action / Drama / Romance","3.3","1990","Elisa Amoruso","
            ","https://img.yts.mx/assets/images/movies/game_of_love_2022/medium-cover.jpg","Game of Love","2022","1hr30min","null","https://yts.mx/movies/game-of-love-2022","October 14, 2022 at 10:03 AM","FREEMAN","11"
"","Action / Comedy / Crime / Drama / Mystery / Romance / Thriller","6.9","15516","Jake Kasdan","
            ","https://img.yts.mx/assets/images/movies/zero_effect_1998/medium-cover.jpg","Zero Effect","1998","1hr56min","null","https://yts.mx/movies/zero-effect-1998","November 25, 2020 at 02:59 AM","FREEMAN","9"
"","Action / Romance","5.8","631","Tosca Musk","
            ","https://img.yts.mx/assets/images/movies/gabriels_rapture_part_two_2022/medium-cover.jpg","Gabriel's Rapture: Part Two","2022","1hr42min","null","https://yts.mx/movies/gabriels-rapture-part-two-2022","April 09, 2022 at 04:04 AM","FREEMAN","13"
"","Action / Drama / Mystery / Romance","6.2","48071","Shana Feste","
            ","https://img.yts.mx/assets/images/movies/Endless_Love_2014/medium-cover.jpg","Endless Love","2014","1hr44min","null","https://yts.mx/movies/endless-love-2014","May 16, 2014 at 03:09 PM","OTTO","92"
"","Action / Horror / Mystery / Thriller","6.1","10968","Ignacio Tatay","
            ","https://img.yts.mx/assets/images/movies/the_chalk_line_2022/medium-cover.jpg","The Chalk Line","2022 ","1hr47min","null","https://yts.mx/movies/the-chalk-line-2022","October 24, 2022 at 09:11 PM","FREEMAN","8"
"","Action / Comedy / Crime / Drama","5.5","2226","Hyun-Sung Moon","
            ","https://img.yts.mx/assets/images/movies/seoul_vibe_2022/medium-cover.jpg","Seoul Vibe","2022 ","2hr20min","null","https://yts.mx/movies/seoul-vibe-2022","December 09, 2022 at 01:20 PM","FREEMAN","16"
"","Action / Comedy / Family / Romance","5.2","7275","Francine McDougall","
            ","https://img.yts.mx/assets/images/movies/cow_belles_2006/medium-cover.jpg","Cow Belles","2006","1hr29min","null","https://yts.mx/movies/cow-belles-2006","July 30, 2020 at 03:11 PM","FREEMAN","10"
"","Comedy / Fantasy / Horror / Romance","4.5","1276","Jesús Font","
            ","https://img.yts.mx/assets/images/movies/hollyblood_2022/medium-cover.jpg","HollyBlood","2022 ","1hr28min","null","https://yts.mx/movies/hollyblood-2022","September 07, 2022 at 03:53 PM","FREEMAN","6"
"","Action / Horror","5.5","3526","Kiah Roache-Turner","
            ","https://img.yts.mx/assets/images/movies/wyrmwood_apocalypse_2021/medium-cover.jpg","Wyrmwood: Apocalypse","2021","1hr28min","null","https://yts.mx/movies/wyrmwood-apocalypse-2021","August 21, 2022 at 03:14 AM","FREEMAN","47"
"","Action / Horror / Mystery","4.7","2852","Dennis Bartok","
            ","https://img.yts.mx/assets/images/movies/nails_2017/medium-cover.jpg","Nails","2017","1hr25min","null","https://yts.mx/movies/nails-2017","March 15, 2022 at 07:43 PM","FREEMAN","7"
"","Action / Horror","4.2","37872","William Brent Bell","
            ","https://img.yts.mx/assets/images/movies/The_Devil_Inside_2012/medium-cover.jpg","The Devil Inside","2012","1hr23min","null","https://yts.mx/movies/the-devil-inside-2012","May 17, 2012 at 12:49 AM","OTTO","20"
"","Action / Adventure / Animation / Fantasy","6.5","8488","Ethan Spaulding","
            ","https://img.yts.mx/assets/images/movies/mortal_kombat_legends_battle_of_the_realms_2021/medium-cover.jpg","Mortal Kombat Legends: Battle of the Realms","2021","1hr19min","null","https://yts.mx/movies/mortal-kombat-legends-battle-of-the-realms-2021","September 06, 2021 at 04:45 PM","FREEMAN","89"
"","Action / Comedy / Family","5.8","34312","Brian Robbins","
            ","https://img.yts.mx/assets/images/movies/good_burger_1997/medium-cover.jpg","Good Burger","1997","1hr35min","null","https://yts.mx/movies/good-burger-1997","February 24, 2021 at 12:11 AM","FREEMAN","39"
"","Action / Adventure / Animation / Comedy / Family / Music","5.9","6139","Ash Brannon","
            ","https://img.yts.mx/assets/images/movies/rock_dog_2016/medium-cover.jpg","Rock Dog","2016","1hr30min","null","https://yts.mx/movies/rock-dog-2016","May 07, 2017 at 05:33 AM","FREEMAN","96"
"","Action / Comedy","5.9","1306","Hannes Þór Halldórsson","
            ","https://img.yts.mx/assets/images/movies/cop_secret_2021/medium-cover.jpg","Cop Secret","2021 ","1hr39min","null","https://yts.mx/movies/cop-secret-2021","September 27, 2022 at 04:44 PM","FREEMAN","10"
"","Action / Crime / Drama / Mystery / Thriller","3.6","1753","Nils Willbrandt","
            ","https://img.yts.mx/assets/images/movies/the_perfumier_2022/medium-cover.jpg","The Perfumier","2022 ","1hr36min","null","https://yts.mx/movies/the-perfumier-2022","September 21, 2022 at 11:01 AM","FREEMAN","3"
